mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
38.76397180557251,0.3182745175447212,0.09100453058878581,0.01670081106377959,64,6,800,1,0.1,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.703170902436739,0.7132904520175715,0.7085204848020736,0.708327279752128,0.004133547070271501,53,1.0,1.0,1.0,1.0,0.0
39.16994841893514,0.279552251272305,0.15848358472188315,0.0950936192725636,64,6,800,3,0.03,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.7123681546519981,0.7157891062350609,0.708034504594722,0.7120639218272603,0.0031731036183125947,34,0.9993333486586515,0.9997981655594125,0.9995434444315838,0.9995583195498826,0.00019005199230132553
39.41725826263428,0.29278310105715366,0.06614224116007487,0.008230361722805522,64,6,800,3,0.05,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.7192412909958423,0.7109736851291492,0.7077234036286522,0.712646126584548,0.004848589325231404,30,0.9999632192363394,0.9999857474540815,0.9999352370873775,0.9999614012592661,2.066080131750773e-05
39.61750364303589,2.1853452188223335,0.0908501148223877,0.023132434233322445,64,6,800,3,0.1,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.708276608370859,0.7039737788286824,0.6975325459472197,0.703260977715587,0.004415109165195294,67,1.0,1.0,1.0,1.0,0.0
39.31636508305868,1.9576880314216538,0.10442209243774414,0.01576718327288332,64,6,800,5,0.03,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.7142550060353523,0.7163953973319517,0.7102968897266729,0.7136490976979922,0.0025263006469107415,26,0.9990961127330406,0.9995880554470012,0.9993734991998795,0.9993525557933071,0.0002013800356935369
38.83042152722677,0.3408081979636106,0.06564911206563313,0.02781017203580232,64,6,800,5,0.05,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7134319199401793,0.7219677636861029,0.7061807846371349,0.7138601560878056,0.006452116785559074,25,0.9999011516976621,0.9999668973127054,0.9998594507002662,0.9999091665702112,4.422949444017098e-05
46.221871296564736,2.8309441420298715,0.16867423057556152,0.023536615327976514,64,6,800,5,0.1,"{'border_count': 64, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.7059635159739333,0.705651184196747,0.701254712535344,0.7042898042353415,0.0021499184488882367,66,0.9999995402404542,0.9999995402404542,1.0,0.9999996934936362,2.167327283517834e-07
73.95807592074077,3.5445681654937626,0.185319185256958,0.06974181932074816,64,8,500,1,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.03}",0.7071099573207813,0.7086293595545047,0.7044135838831291,0.7067176335861384,0.0017432975577744629,61,0.9999475874117836,0.9999917243281764,0.9998989514838516,0.9999460877412706,3.788919740301171e-05
70.67555260658264,2.23221163209897,0.11432083447774251,0.009524258063212922,64,8,500,1,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.71332168519529,0.714001466122107,0.7061973521442036,0.7111735011538669,0.0035295957985672604,38,1.0,1.0,1.0,1.0,0.0
67.55742716789246,0.8518292914292721,0.10828304290771484,0.014764475578184675,64,8,500,1,0.1,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7080083704916287,0.701572498635845,0.7043712446983978,0.7046507046086239,0.0026348542043263877,65,1.0,1.0,1.0,1.0,0.0
66.3969349861145,0.8687706004321969,0.15850154558817545,0.041584559738639566,64,8,500,3,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.7108469151725265,0.7159783425471208,0.7199152479971724,0.7155801685722732,0.003712822101880821,11,0.9998105790671479,0.9999195420794924,0.9997965250333919,0.9998422153933441,5.497842764344052e-05
70.43090256055196,1.825068727858569,0.08312082290649414,0.0295985770149811,64,8,500,3,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.7184641360443731,0.7187856540503001,0.714714891611687,0.7173215605687867,0.0018478610600663758,3,0.9999949426449967,0.9999958621640882,0.9999958661970667,0.9999955570020506,4.344191589152498e-07
68.66781648000081,2.3394007554175587,0.09269507726033528,0.041205073198017146,64,8,500,3,0.1,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.7040233844638826,0.7128495130380144,0.7156886928605091,0.7108538634541354,0.004967012377900726,43,1.0,1.0,1.0,1.0,0.0
64.57322978973389,0.18564180678698847,0.11093521118164062,0.01698936825545697,64,8,500,5,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.7185413003657957,0.7165515632205448,0.7096765286286523,0.7149231307383309,0.0037977966199504907,17,0.9997029953334405,0.999861612376727,0.9997138489747249,0.9997594855616309,7.235037504417289e-05
65.21936742464702,0.5195679430968816,0.10929258664449056,0.027726971166148737,64,8,500,5,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7154602392461413,0.7146187806934867,0.7056230118991518,0.7119006772795933,0.004452252246189875,35,0.99998482793499,0.9999756327440749,0.9999586619706665,0.9999730408832438,1.0838287969665358e-05
64.10280998547871,0.6788060862347051,0.10589869817097981,0.009087976275727194,64,8,500,5,0.1,"{'border_count': 64, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.6908172620261513,0.7020795784623356,0.7031765433553251,0.6986911279479373,0.005585645674990493,72,1.0,1.0,1.0,1.0,0.0
102.48203643163045,0.9345518541253799,0.11138566335042317,0.010209723470530663,64,8,800,1,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.03}",0.7056769056372211,0.7098639886972642,0.7078982828699341,0.7078130590681398,0.0017104314193051244,56,1.0,1.0,0.9999995406885629,0.9999998468961877,2.1652148790304645e-07
101.74494202931722,0.3710942041813013,0.08905951182047527,0.017928381816477382,64,8,800,1,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7110545239420679,0.7144001484494565,0.7076663377709709,0.7110403367208318,0.00274908500188174,40,1.0,1.0,1.0,1.0,0.0
101.01738039652507,0.7458744170542142,0.10037962595621745,0.012605717079808286,64,8,800,1,0.1,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7084621701914227,0.7029982013364127,0.706427456409048,0.7059626093122944,0.0022547433009324994,63,1.0,1.0,1.0,1.0,0.0
103.0440894762675,0.5406699683123257,0.12158433596293132,0.01126203011876733,64,8,800,3,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.7119419136384264,0.7189859138368488,0.7148198191564563,0.7152492155439104,0.002891685856844629,14,0.9999935633663594,0.9999981609618169,0.9999853020340148,0.9999923421207303,5.320187134538923e-06
104.29379216829936,1.0003810351953957,0.08194716771443684,0.008876547972246091,64,8,800,3,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.7151552564519477,0.7185706962977662,0.7124083264608859,0.7153780930701998,0.002520706596763217,13,1.0,1.0,1.0,1.0,0.0
104.99096059799194,0.49034227308560174,0.0791160265604655,0.00766789311959093,64,8,800,3,0.1,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.7032370432836726,0.712594135879021,0.7170527509425071,0.7109613100350668,0.005757200402169294,42,1.0,1.0,1.0,1.0,0.0
103.93213979403178,0.6495149295863306,0.11450012524922688,0.02275965239926532,64,8,800,5,0.03,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.7162208589858771,0.7130736570192893,0.7086235715127238,0.7126393625059633,0.0031167454211791226,31,0.9999714949081631,0.9999898852899933,0.9999738192480888,0.999978399815415,8.176704052307617e-06
104.93538268407185,1.109980657110389,0.1284311612447103,0.009469139134595487,64,8,800,5,0.05,"{'border_count': 64, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7159471093694021,0.7168822674552126,0.7061531721253534,0.7129941829833227,0.004852367280033122,28,1.0,1.0,0.9999990813771259,0.9999996937923753,4.330429757537564e-07
